4.7;70.7
8.2;74.6
6.4;87.6
4.7;74.8
4.3;80.1
4.3;82.3
6.4;76.5
4.3;77.3
5.7;79.6
4.3;74.4
7.2;76.6
14.7;68.6
4.8;79.4
5.7;78.1
6.4;76.2
5.7;80.5
4.7;76.7
5.7;76.7
7.2;68
4;76.7
6.4;75.4
5.2;71.6
7.2;78.1
3.5;83.4
5.7;80.7
4.7;74
5.2;76.2
9.7;68.4
6.4;78.2
9.6;80.2
4.4;84.9
4.7;80.1
6.4;80.2
8.3;81.3
9.8;83.6
7.1;76.6
4.4;86.3
8.3;81
9.8;89.4
8.3;88.6
6.4;75.4
9.7;77.9
6.3;69.8
7.2;81.6
4;72.5
5.2;79.6
8.3;81.2
19.8;91.6
11.7;75.8
11.7;86.1
14.7;82.9
3.9;76.2
8.3;88.1
4;78.3
6.4;80.4
6.4;76.9
4;81.5
5.2;81.3
11.8;91.5
8.3;91.5
9.8;86
5.2;75.7
7.3;94.4
9.8;89.3
6.4;85.9
6.4;85.5
4;82.2
7.1;74.5
6.4;77.1
4.7;80.1
11.8;89.4
6.4;86
5.2;77.6
14.8;82.8
6.4;80.1
5.7;84
8.3;82.8
